iter	RMSE
361	733.9324456
362	733.2069464
363	732.4823338
364	731.7579342
365	731.036934
366	730.3134032
367	729.5941246
368	728.874639
369	728.1544372
370	727.4373362
371	726.7187856
372	726.0003411
373	725.2854648
374	724.5680374
375	723.8519654
376	723.136409
377	722.4226908
378	721.7113627
379	720.9984425
380	720.2848215
381	719.5727187
382	718.8636608
383	718.1533952
384	717.4450439
385	716.73708
386	716.0307314
387	715.324493
388	714.6178285
389	713.9130156
390	713.21027
391	712.5082381
392	711.8069392
393	711.1063322
394	710.4035145
395	709.7043244
396	709.0029317
397	708.3032972
398	707.6050269
399	706.9056457
400	706.209692
401	705.5110917
402	704.8153843
403	704.1180268
404	703.4229867
405	702.729005
406	702.0372595
407	701.3465244
408	700.6529575
409	699.9614538
410	699.269956
411	698.5797046
412	697.8888067
413	697.1994762
414	696.5106565
415	695.8254717
416	695.1381365
417	694.4522717
418	693.7661962
419	693.0820016
420	692.4002757
421	691.716513
422	691.0330084
423	690.3501226
424	689.6669328
425	688.986767
426	688.3063416
427	687.6258059
428	686.9466867
429	686.2711337
430	685.592741
431	684.9170015
432	684.2405327
433	683.5677091
434	682.8933845
435	682.219413
436	681.5454765
437	680.8717435
438	680.1989921
439	679.5269387
440	678.8558794
441	678.1849348
442	677.5154996
443	676.8458749
444	676.1804913
445	675.5128071
446	674.8449349
447	674.1789701
448	673.512569
449	672.8481005
450	672.186069
451	671.5238603
452	670.8638399
453	670.2015934
454	669.5406754
455	668.8827027
456	668.2227646
457	667.566082
458	666.9071082
459	666.2503792
460	665.5918823
461	664.9355295
462	664.2821633
463	663.6271163
464	662.9722686
465	662.3182753
466	661.6647503
467	661.0114334
468	660.3590607
469	659.7093022
470	659.0593503
471	658.4081536
472	657.7586454
473	657.109304
474	656.460253
475	655.8141364
476	655.16747
477	654.5213441
478	653.8763299
479	653.2314585
480	652.5870503
481	651.9461262
482	651.3030078
483	650.6615411
484	650.0202114
485	649.3788965
486	648.7383868
487	648.1013689
488	647.4619314
489	646.8233141
490	646.1862662
491	645.5503068
492	644.9140759
493	644.2772566
494	643.6435251
495	643.0116262
496	642.3780141
497	641.7440542
498	641.1114388
499	640.4782592
500	639.8469669
501	639.2169787
502	638.5892592
503	637.959454
504	637.3304388
505	636.7019233
506	636.074892
507	635.4495765
508	634.8259431
509	634.2029187
510	633.5775394
511	632.9528969
512	632.328395
513	631.7054765
514	631.0856257
515	630.4664061
516	629.8475991
517	629.2270907
518	628.6068337
519	627.9881399
520	627.3681671
521	626.7515843
522	626.133519
523	625.5155954
524	624.8993864
525	624.2864143
526	623.6740668
527	623.0595063
528	622.4445773
529	621.8305601
530	621.2176704
531	620.6084152
532	619.996601
533	619.3885287
534	618.78069
535	618.1706282
536	617.5617094
537	616.9534241
538	616.3455967
539	615.7385328
540	615.1320301
541	614.524944
542	613.9224222
543	613.3179516
544	612.7136409
545	612.1105017
546	611.5066799
547	610.9028344
548	610.301689
549	609.7034192
550	609.1027013
551	608.5056841
552	607.9092757
553	607.310317
554	606.7124444
555	606.115616
556	605.5216236
557	604.9255854
558	604.3313729
559	603.7384122
560	603.1432944
561	602.5503684
562	601.9565197
563	601.3638181
564	600.7719542
565	600.1808677
566	599.589805
567	598.999462
568	598.4099479
569	597.8204812
570	597.2326378
571	596.6442795
572	596.0573564
573	595.4711712
574	594.8851874
575	594.3017565
576	593.7173742
577	593.1333898
578	592.5491879
579	591.9652019
580	591.3825444
581	590.8031229
582	590.2245914
583	589.6429436
584	589.0619413
585	588.4823909
586	587.9059585
587	587.3274391
588	586.7523904
589	586.1751958
590	585.5988355
591	585.0255709
592	584.4497711
593	583.8746265
594	583.299591
595	582.7249285
596	582.1521595
597	581.5823751
598	581.0095879
599	580.4382728
600	579.866377
601	579.2989567
602	578.7320599
603	578.165742
604	577.5985707
605	577.0323644
606	576.4650699
607	575.8978528
608	575.3311873
609	574.7660646
610	574.2014719
611	573.6395074
612	573.075463
613	572.512463
614	571.9525574
615	571.3931084
616	570.8322408
617	570.270696
618	569.7098605
619	569.1494196
620	568.5907303
621	568.0320161
622	567.4751067
623	566.9176954
624	566.3633381
625	565.8095473
626	565.2525764
627	564.6963452
628	564.1442397
629	563.589127
630	563.0341246
631	562.4837012
632	561.932444
633	561.3794411
634	560.8268556
635	560.2759118
636	559.7255965
637	559.1741277
638	558.6276073
639	558.0790069
640	557.5313989
641	556.9865479
642	556.4395192
643	555.8933327
644	555.3470124
645	554.8043752
646	554.2617051
647	553.7201758
648	553.1762751
649	552.6320863
650	552.0889757
651	551.5491773
652	551.0081009
653	550.469865
654	549.9295785
655	549.3891057
656	548.852198
657	548.3138018
658	547.7750359
659	547.236731
660	546.7023167
661	546.1657052
662	545.6296463
663	545.0934548
664	544.5572906
665	544.0216353
666	543.4879393
667	542.9573193
668	542.425028
669	541.8920572
670	541.3628982
671	540.8312725
672	540.3009388
673	539.7719137
674	539.2450614
675	538.7156728
676	538.1887796
677	537.659554
678	537.1308374
679	536.6062302
680	536.0825855
681	535.5575355
682	535.0348918
683	534.5106779
684	533.9856838
685	533.4612848
686	532.9387834
687	532.4166803
688	531.8948909
689	531.3722402
690	530.8520618
691	530.330675
692	529.8094927
693	529.2906372
694	528.7716562
695	528.2529987
696	527.7378164
697	527.2205875
698	526.7065145
699	526.1922053
700	525.6773241
701	525.1611908
702	524.6481504
703	524.1328486
704	523.6193341
705	523.1085126
706	522.5946224
707	522.0826899
708	521.5710204
709	521.0590904
710	520.5478167
711	520.0364386
712	519.5288135
713	519.018627
714	518.51281
715	518.0072984
716	517.5025177
717	516.9960559
718	516.4885703
719	515.9832393
720	515.4799004
721	514.9776867
722	514.4718491
723	513.9679862
724	513.463713
725	512.9610107
726	512.4611935
727	511.961112
728	511.4597982
729	510.9580383
730	510.4571694
731	509.9575455
732	509.4581359
733	508.9620252
734	508.4625039
735	507.9646463
736	507.4700528
737	506.9737184
738	506.480136
739	505.9837642
740	505.4911663
741	504.9987129
742	504.5071484
743	504.0159336
744	503.5253774
745	503.0323336
746	502.5389802
747	502.0499218
748	501.557861
749	501.0698012
750	500.5787067
751	500.0888896
752	499.5985843
753	499.1125109
754	498.6233838
755	498.1376487
756	497.6530653
757	497.1651386
758	496.6781943
759	496.1914678
760	495.7088967
761	495.2254497
762	494.7429438
763	494.2618132
764	493.7782081
765	493.2950259
766	492.8130691
767	492.3303052
768	491.8483699
769	491.3697287
770	490.8886528
771	490.4109592
772	489.930661
773	489.4518379
774	488.9760867
775	488.4986989
776	488.0209523
777	487.5440154
778	487.0681358
779	486.5922976
780	486.1157657
781	485.6409426
782	485.1656034
783	484.6921083
784	484.2209513
785	483.7469894
786	483.2734341
787	482.8010977
788	482.3282132
789	481.8567544
790	481.3887164
791	480.9170709
792	480.44821
793	479.9816054
794	479.5133745
795	479.0475535
796	478.579039
797	478.1113743
798	477.6435322
799	477.1797843
800	476.7165136
801	476.2520452
802	475.7897257
803	475.3254651
804	474.8640942
805	474.4004526
806	473.9389447
807	473.4765307
808	473.0161624
809	472.5571522
810	472.0963015
811	471.6382319
812	471.1781539
813	470.718215
814	470.2612568
815	469.8010162
816	469.3412463
817	468.8821221
818	468.4257459
819	467.9678607
820	467.5110075
821	467.0533132
822	466.5976488
823	466.1451671
824	465.690213
825	465.2353972
826	464.7809312
827	464.3273337
828	463.8738369
829	463.4212748
830	462.9720206
831	462.5209595
832	462.0694891
833	461.6190032
834	461.1689524
835	460.7190257
836	460.269179
837	459.8230561
838	459.3752852
839	458.9272511
840	458.480824
841	458.0366055
842	457.589831
843	457.1423082
844	456.6994528
845	456.257054
846	455.8120906
847	455.369654
848	454.9262217
849	454.485636
850	454.0455048
851	453.6036623
852	453.1606107
853	452.7189349
854	452.2780837
855	451.8397983
856	451.4004559
857	450.9634118
858	450.5229023
859	450.0868166
860	449.6491111
861	449.2109986
862	448.7735206
863	448.3392687
864	447.9054199
865	447.4685782
866	447.0348629
867	446.6002735
868	446.1654875
869	445.7308978
870	445.296728
871	444.8634957
872	444.433192
873	444.0002545
874	443.5688424
875	443.1359871
876	442.7074463
877	442.2755518
878	441.847826
879	441.419149
880	440.9888688
881	440.5622681
882	440.1334679
883	439.7051409
884	439.2788401
885	438.853467
886	438.4293093
887	438.0055899
888	437.5788241
889	437.1539166
890	436.7283105
891	436.302981
892	435.8795834
893	435.4552233
894	435.0345388
895	434.6120426
896	434.1882735
897	433.7656115
898	433.3449452
899	432.9258259
900	432.504687
901	432.083165
902	431.665925
903	431.2462473
904	430.8298667
905	430.411806
906	429.9928677
907	429.5749175
908	429.1602451
909	428.7431907
910	428.3251285
911	427.9083878
912	427.4925195
913	427.0768535
914	426.6611105
915	426.2468398
916	425.8326495
917	425.4217879
918	425.0079579
919	424.5954195
920	424.1858239
921	423.7735614
922	423.3648544
923	422.9565729
924	422.5486665
925	422.1411825
926	421.7341205
927	421.3251616
928	420.9171462
929	420.5067926
930	420.0982008
931	419.6895887
932	419.2824169
933	418.8762154
934	418.4708501
935	418.0648172
936	417.6616796
937	417.2589691
938	416.8550127
939	416.449492
940	416.044759
941	415.6407234
942	415.2362709
943	414.8352414
944	414.434471
945	414.0353263
946	413.6327507
947	413.2344356
948	412.8333682
949	412.4328475
950	412.0356664
951	411.6357552
952	411.2362965
953	410.8403938
954	410.4421961
955	410.0444834
956	409.646215
957	409.2519395
958	408.8580437
959	408.4614399
960	408.0636192
961	407.6678148
962	407.272392
963	406.880545
964	406.4869656
965	406.0928726
966	405.7022376
967	405.3081492
968	404.9158452
969	404.5231623
970	404.1337461
971	403.7409318
972	403.349466
973	402.9589686
974	402.5715403
975	402.180812
976	401.7915722
977	401.402799
978	401.0153296
979	400.6298973
980	400.2422115
981	399.8571823
982	399.4688786
983	399.0813467
984	398.6953036
985	398.3082462
986	397.9226635
987	397.5387523
988	397.1568809
989	396.7718867
990	396.3886027
991	396.0079127
992	395.6237531
993	395.2438492
994	394.8616097
995	394.4786822
996	394.0978132
997	393.716463
998	393.3358951
999	392.9561594
