iter	RMSE
227	837.7247405
228	836.8936482
229	836.0668535
230	835.241443
231	834.416512
232	833.590268
233	832.7636791
234	831.9412409
235	831.1165648
236	830.2929515
237	829.4726718
238	828.6535465
239	827.8339129
240	827.0164436
241	826.1972574
242	825.3791265
243	824.5641264
244	823.7477669
245	822.931555
246	822.1162363
247	821.304519
248	820.4936235
249	819.6835491
250	818.8722223
251	818.0615624
252	817.2503553
253	816.4424541
254	815.6364596
255	814.8312812
256	814.0247486
257	813.2194436
258	812.4132125
259	811.6085372
260	810.8073918
261	810.0047538
262	809.2025302
263	808.4024777
264	807.601687
265	806.8045807
266	806.005665
267	805.2102584
268	804.4133539
269	803.6160431
270	802.8229515
271	802.0304503
272	801.2370454
273	800.4436615
274	799.6516507
275	798.8611439
276	798.0697325
277	797.2822202
278	796.4955056
279	795.709547
280	794.9217256
281	794.1372498
282	793.3537125
283	792.5678827
284	791.7839128
285	791.0027459
286	790.2222719
287	789.4399351
288	788.6611349
289	787.8831238
290	787.1023319
291	786.3231587
292	785.5446225
293	784.7671192
294	783.9915103
295	783.2148407
296	782.4394785
297	781.6661414
298	780.894382
299	780.1241791
300	779.3513523
301	778.5802254
302	777.811894
303	777.0420625
304	776.2757384
305	775.5101911
306	774.7454197
307	773.9787328
308	773.2128512
309	772.4484032
310	771.6829612
311	770.9191796
312	770.1562441
313	769.3968541
314	768.6350393
315	767.8772403
316	767.1165507
317	766.3576153
318	765.598931
319	764.8438504
320	764.0868535
321	763.3335787
322	762.5775681
323	761.8226976
324	761.0717023
325	760.3193419
326	759.566783
327	758.8150151
328	758.0670461
329	757.3180666
330	756.57161
331	755.8230681
332	755.0782727
333	754.3311352
334	753.5849224
335	752.8397935
336	752.0953284
337	751.3524105
338	750.6088729
339	749.8654095
340	749.1240182
341	748.3832814
342	747.6458132
343	746.90911
344	746.1703609
345	745.4330493
346	744.6952358
347	743.9615366
348	743.2285283
349	742.4946936
350	741.7625529
351	741.030668
352	740.2977367
353	739.568429
354	738.8392732
355	738.1071694
356	737.3801205
357	736.6537166
358	735.9263961
359	735.2015085
360	734.4749979
361	733.7516488
362	733.0263163
363	732.3018379
364	731.5776203
365	730.8568674
366	730.1335233
367	729.4144756
368	728.6951906
369	727.9751555
370	727.2582848
371	726.5398983
372	725.8216828
373	725.1070056
374	724.3897702
375	723.6738409
376	722.9584437
377	722.244915
378	721.5338152
379	720.821038
380	720.1075603
381	719.3955688
382	718.6867561
383	717.9766997
384	717.2685068
385	716.5607064
386	715.8545317
387	715.148443
388	714.4419921
389	713.7374426
390	713.0349227
391	712.3331162
392	711.6320329
393	710.9316509
394	710.2289877
395	709.5300222
396	708.8287695
397	708.1293576
398	707.4312872
399	706.7320589
400	706.0363093
401	705.3378404
402	704.6424096
403	703.9452097
404	703.2503743
405	702.5565576
406	701.8650235
407	701.174464
408	700.4809976
409	699.789635
410	699.0983311
411	698.4082549
412	697.7175111
413	697.0283771
414	696.3397157
415	695.6547512
416	694.9676019
417	694.2819182
418	693.595996
419	692.9114133
420	692.2299074
421	691.5463169
422	690.8629738
423	690.1802538
424	689.4972482
425	688.8172651
426	688.1370122
427	687.4566593
428	686.7776807
429	686.1023458
430	685.424057
431	684.7484278
432	684.0721109
433	683.3995043
434	682.7253668
435	682.0515644
436	681.3777904
437	680.7041964
438	680.0315701
439	679.3597241
440	678.6888218
441	678.0180297
442	677.3487351
443	676.6792548
444	676.0140753
445	675.346576
446	674.6788769
447	674.0130483
448	673.3468099
449	672.6821015
450	672.0202452
451	671.3581627
452	670.6983553
453	670.0362706
454	669.3755567
455	668.7178156
456	668.0580711
457	667.4016007
458	666.742733
459	666.0861775
460	665.4278454
461	664.7713646
462	664.1182092
463	663.4632061
464	662.8085142
465	662.1546924
466	661.5013578
467	660.8481365
468	660.1957646
469	659.5461893
470	658.8965135
471	658.2455284
472	657.5961672
473	656.9470003
474	656.2980593
475	655.6521784
476	655.0056927
477	654.3597297
478	653.7148747
479	653.0701495
480	652.4258573
481	651.7851396
482	651.1421698
483	650.5008247
484	649.8596474
485	649.2184435
486	648.5780859
487	647.9412747
488	647.3019872
489	646.6634425
490	646.0265527
491	645.3907938
492	644.7546304
493	644.1179624
494	643.4844273
495	642.852732
496	642.2192835
497	641.5854375
498	640.9529901
499	640.3199236
500	639.688809
501	639.0589252
502	638.4314299
503	637.8017454
504	637.1728735
505	636.5444573
506	635.9175788
507	635.2924418
508	634.6690092
509	634.0462017
510	633.42094
511	632.7963959
512	632.1719656
513	631.5491903
514	630.9295392
515	630.3105192
516	629.6918973
517	629.0715808
518	628.4514854
519	627.8329658
520	627.2131294
521	626.5967071
522	625.9788409
523	625.3611163
524	624.7450594
525	624.1322851
526	623.5201351
527	622.9057441
528	622.290914
529	621.6770176
530	621.0642539
531	620.4551952
532	619.8435494
533	619.2356715
534	618.6280715
535	618.0181704
536	617.4093462
537	616.8012228
538	616.193542
539	615.5866443
540	614.980278
541	614.3733181
542	613.7709756
543	613.1665927
544	612.5624085
545	611.9594044
546	611.3557091
547	610.7519717
548	610.1509854
549	609.5529025
550	608.9523413
551	608.3555168
552	607.7593008
553	607.1604979
554	606.5627605
555	605.9660355
556	605.3722348
557	604.7763108
558	604.1823041
559	603.589503
560	602.9945105
561	602.4017226
562	601.808006
563	601.2154548
564	600.6237387
565	600.0327913
566	599.441859
567	598.851641
568	598.2622602
569	597.6729513
570	597.0852337
571	596.4970249
572	595.9101805
573	595.3240526
574	594.7382143
575	594.154913
576	593.5706822
577	592.9868795
578	592.4028077
579	591.8189355
580	591.2363841
581	590.6571734
582	590.0788285
583	589.4972918
584	588.9164062
585	588.3370556
586	587.7608221
587	587.1824118
588	586.6075445
589	586.0305189
590	585.4542855
591	584.8812058
592	584.305528
593	583.7304455
594	583.155521
595	582.5810094
596	582.0083678
597	581.4387671
598	580.8661177
599	580.2949791
600	579.7232105
601	579.1559632
602	578.5892492
603	578.0231139
604	577.4561174
605	576.8900386
606	576.3228561
607	575.7557212
608	575.1892109
609	574.6241423
610	574.059698
611	573.4979087
612	572.9339668
613	572.3710873
614	571.8113655
615	571.252097
616	570.6913927
617	570.1299425
618	569.5692356
619	569.008938
620	568.4496396
621	567.8911135
622	567.3342999
623	566.7765114
624	566.2223321
625	565.6687193
626	565.1118987
627	564.5557385
628	564.0038105
629	563.448852
630	562.8939412
631	562.3436947
632	561.7926401
633	561.2397431
634	560.6872374
635	560.1364008
636	559.586241
637	559.0349042
638	558.4885594
639	557.9400839
640	557.3926286
641	556.8479527
642	556.3010481
643	555.7549993
644	555.2088089
645	554.6663461
646	554.1238996
647	553.5825444
648	553.0387433
649	552.494654
650	551.9516369
651	551.4119794
652	550.871058
653	550.3329951
654	549.7928474
655	549.252508
656	548.7158135
657	548.1775294
658	547.6388332
659	547.1006843
660	546.5664418
661	546.0299576
662	545.4940107
663	544.9578947
664	544.4218086
665	543.8863134
666	543.3527397
667	542.8222902
668	542.2901166
669	541.7572264
670	541.228205
671	540.6966795
672	540.1665198
673	539.6376234
674	539.1109404
675	538.5816225
676	538.0548612
677	537.5258046
678	536.99713
679	536.4726439
680	535.9491674
681	535.4242861
682	534.9017971
683	534.3777402
684	533.8528282
685	533.3284946
686	532.806154
687	532.2841483
688	531.7624585
689	531.2398754
690	530.7198571
691	530.1985546
692	529.6774409
693	529.1587582
694	528.6398659
695	528.1212949
696	527.6062779
697	527.0891959
698	526.5752874
699	526.0611596
700	525.5463714
701	525.0303301
702	524.5174378
703	524.0022043
704	523.4887742
705	522.9781208
706	522.4643805
707	521.9525829
708	521.4409979
709	520.929165
710	520.417934
711	519.9066651
712	519.3991734
713	518.8890434
714	518.3833887
715	517.87801
716	517.3733912
717	516.8670041
718	516.3596104
719	515.8543896
720	515.3512447
721	514.8491921
722	514.3434439
723	513.8396653
724	513.3354603
725	512.8328562
726	512.3331608
727	511.8331833
728	511.3319821
729	510.8302906
730	510.3294605
731	509.8299648
732	509.3306814
733	508.8347297
734	508.3353122
735	507.837546
736	507.343111
737	506.8468764
738	506.3534522
739	505.8571061
740	505.3646722
741	504.8723606
742	504.3809535
743	503.8898637
744	503.3994647
745	502.9065469
746	502.4132822
747	501.9243805
748	501.4324118
749	500.9445084
750	500.453461
751	499.963765
752	499.4735663
753	498.9876487
754	498.4986036
755	498.0129904
756	497.5285623
757	497.0407558
758	496.5539044
759	496.0672835
760	495.5848678
761	495.101583
762	494.6192643
763	494.1382881
764	493.6548036
765	493.171716
766	492.6899016
767	492.2071931
768	491.7253693
769	491.2469029
770	490.7658751
771	490.288376
772	489.808106
773	489.3293944
774	488.8537958
775	488.3765507
776	487.8988747
777	487.4220102
778	486.9462421
779	486.4705013
780	485.9940881
781	485.5193373
782	485.0440274
783	484.5705969
784	484.099546
785	483.6255109
786	483.1519424
787	482.6796891
788	482.206828
789	481.735478
790	481.2675896
791	480.7960053
792	480.3272428
793	479.8607874
794	479.3926173
795	478.9269355
796	478.4584967
797	477.9909135
798	477.5230815
799	477.0594818
800	476.5963592
801	476.1319596
802	475.6697878
803	475.2056644
804	474.7444409
805	474.2808746
806	473.8194802
807	473.3571626
808	472.8968906
809	472.4380271
810	471.9772936
811	471.5193704
812	471.0594062
813	470.5995274
814	470.1401739
815	469.6800174
816	469.2203624
817	468.7614101
818	468.305123
819	467.8473475
820	467.390576
821	466.9329529
822	466.4773968
823	466.025057
824	465.5701612
825	465.1153678
826	464.6609644
827	464.207419
828	463.7539929
829	463.3014853
830	462.8523717
831	462.401475
832	461.9500585
833	461.4996548
834	461.0497078
835	460.5998688
836	460.1500871
837	459.7041116
838	459.2564188
839	458.8084875
840	458.3620822
841	457.9180024
842	457.4713558
843	457.0239101
844	456.5811927
845	456.1389319
846	455.6940704
847	455.2517799
848	454.8084401
849	454.3679919
850	453.9279979
851	453.4861561
852	453.0432058
853	452.6016385
854	452.1608816
855	451.7227223
856	451.2834479
857	450.8465384
858	450.4061145
859	449.9701647
860	449.5325206
861	449.0944964
862	448.6571283
863	448.2230043
864	447.7892906
865	447.3525196
866	446.9189146
867	446.4844166
868	446.0497436
869	445.6151663
870	445.1810861
871	444.7479007
872	444.3177308
873	443.8848764
874	443.4535503
875	443.0207219
876	442.5923142
877	442.1604719
878	441.7328755
879	441.3043402
880	440.8740953
881	440.4475808
882	440.0189147
883	439.5906544
884	439.164465
885	438.7392103
886	438.3151842
887	437.8915962
888	437.464962
889	437.0401449
890	436.6146264
891	436.1890756
892	435.7657152
893	435.34139
894	434.9208358
895	434.4983946
896	434.0746651
897	433.65204
898	433.2315104
899	432.8125508
900	432.3914443
901	431.970027
902	431.552916
903	431.1332725
904	430.7170207
905	430.299072
906	429.8802145
907	429.4623786
908	429.0478344
909	428.6308047
910	428.212778
911	427.7960123
912	427.3802798
913	426.9646575
914	426.5490106
915	426.1348901
916	425.7207992
917	425.3100643
918	424.8963139
919	424.4838486
920	424.0743793
921	423.6622561
922	423.2536716
923	422.8455159
924	422.4377353
925	422.030377
926	421.6234405
927	421.2145421
928	420.8063714
929	420.3961031
930	419.9876174
931	419.5790591
932	419.171997
933	418.7657978
934	418.3598339
935	417.9539042
936	417.5508461
937	417.1482189
938	416.7443056
939	416.3388253
940	415.9341651
941	415.5302201
942	415.1258991
943	414.7249415
944	414.3242838
945	413.9252624
946	413.5227215
947	413.1245287
948	412.7235181
949	412.3239786
950	411.926917
951	411.5271145
952	411.1277045
953	410.7319233
954	410.3339007
955	409.9362807
956	409.5380115
957	409.1438572
958	408.7500765
959	408.3535302
960	407.9557439
961	407.5600225
962	407.1646293
963	406.7729024
964	406.3794663
965	405.9854445
966	405.5949294
967	405.2008813
968	404.808695
969	404.4161401
970	404.0268275
971	403.6340944
972	403.2426957
973	402.8522473
974	402.4649377
975	402.074215
976	401.685051
977	401.2963286
978	400.908999
979	400.5236848
980	400.1360889
981	399.7511678
982	399.3629036
983	398.975475
984	398.5894988
985	398.2024338
986	397.8169509
987	397.4330995
988	397.0513447
989	396.6664117
990	396.2832136
991	395.9026398
992	395.518504
993	395.138716
994	394.7565823
995	394.3737648
996	393.992981
997	393.6116704
998	393.2311287
999	392.85148
