iter	Passed	Remaining
273	567	1503
274	574	1515
275	579	1520
276	583	1522
277	584	1518
278	586	1514
279	587	1510
280	590	1510
281	592	1507
282	593	1504
283	595	1501
284	598	1500
285	599	1497
286	601	1494
287	604	1493
288	605	1490
289	606	1485
290	611	1490
291	613	1488
292	615	1486
293	618	1484
294	621	1485
295	623	1482
296	626	1483
297	630	1484
298	632	1481
299	633	1477
300	635	1474
301	638	1474
302	640	1473
303	644	1475
304	645	1471
305	647	1467
306	648	1464
307	652	1466
308	656	1468
309	659	1468
310	662	1467
311	664	1464
312	665	1461
313	666	1456
314	669	1456
315	670	1452
316	673	1451
317	676	1450
318	678	1449
319	680	1446
320	682	1444
321	684	1441
322	686	1438
323	689	1437
324	690	1434
325	692	1432
326	695	1432
327	699	1432
328	700	1428
329	702	1426
330	703	1422
331	706	1421
332	709	1420
333	711	1418
334	714	1417
335	716	1416
336	719	1414
337	720	1411
338	722	1408
339	724	1406
340	727	1405
341	729	1403
342	730	1400
343	733	1399
344	736	1398
345	738	1396
346	741	1394
347	742	1391
348	743	1387
349	746	1386
350	748	1384
351	750	1382
352	752	1379
353	753	1375
354	755	1373
355	758	1371
356	759	1368
357	761	1365
358	762	1362
359	764	1358
360	766	1357
361	767	1353
362	769	1350
363	772	1349
364	773	1346
365	775	1343
366	777	1341
367	779	1338
368	781	1336
369	784	1335
370	785	1332
371	788	1331
372	791	1330
373	793	1327
374	795	1326
375	798	1324
376	800	1322
377	801	1319
378	803	1316
379	805	1314
380	808	1313
381	809	1310
382	811	1306
383	813	1304
384	814	1301
385	817	1300
386	818	1297
387	821	1295
388	822	1291
389	824	1289
390	825	1285
391	826	1281
392	827	1278
393	828	1274
394	831	1273
395	832	1270
396	835	1268
397	836	1264
398	838	1262
399	841	1261
400	842	1258
401	844	1256
402	846	1253
403	849	1253
404	851	1250
405	853	1249
406	855	1246
407	857	1244
408	860	1242
409	862	1241
410	864	1238
411	867	1238
412	869	1235
413	871	1232
414	872	1229
415	873	1226
416	875	1223
417	877	1221
418	879	1219
419	881	1217
420	883	1214
421	884	1211
422	886	1209
423	888	1207
424	890	1205
425	893	1204
426	898	1205
427	902	1206
428	905	1205
429	908	1204
430	913	1205
431	915	1203
432	917	1201
433	919	1198
434	921	1196
435	923	1194
436	925	1191
437	926	1189
438	929	1188
439	932	1186
440	935	1185
441	937	1183
442	940	1182
443	943	1181
444	945	1178
445	947	1176
446	949	1174
447	952	1173
448	953	1170
449	956	1169
450	959	1167
451	961	1166
452	963	1163
453	964	1160
454	967	1158
455	968	1155
456	972	1155
457	973	1152
458	976	1150
459	979	1150
460	982	1148
461	984	1146
462	985	1143
463	988	1142
464	991	1140
465	993	1138
466	995	1135
467	997	1133
468	999	1132
469	1002	1130
470	1005	1129
471	1007	1127
472	1010	1126
473	1013	1124
474	1015	1122
475	1019	1121
476	1020	1119
477	1022	1116
478	1024	1114
479	1027	1112
480	1028	1109
481	1029	1106
482	1032	1104
483	1034	1103
484	1038	1102
485	1040	1100
486	1043	1099
487	1044	1096
488	1047	1094
489	1050	1093
490	1053	1091
491	1055	1089
492	1058	1088
493	1060	1085
494	1061	1082
495	1062	1079
496	1064	1077
497	1066	1075
498	1069	1073
499	1071	1071
500	1073	1069
501	1076	1067
502	1077	1064
503	1079	1062
504	1081	1059
505	1082	1056
506	1084	1054
507	1087	1053
508	1088	1049
509	1089	1047
510	1092	1045
511	1094	1043
512	1097	1041
513	1099	1039
514	1100	1036
515	1101	1033
516	1102	1030
517	1104	1027
518	1105	1024
519	1108	1023
520	1111	1021
521	1113	1019
522	1115	1017
523	1118	1015
524	1120	1014
525	1122	1011
526	1123	1008
527	1126	1006
528	1128	1005
529	1131	1003
530	1134	1001
531	1135	999
532	1138	997
533	1140	994
534	1141	992
535	1144	990
536	1145	987
537	1147	985
538	1149	983
539	1151	980
540	1154	979
541	1156	977
542	1158	974
543	1160	972
544	1163	971
545	1166	969
546	1168	968
547	1171	966
548	1173	963
549	1174	961
550	1176	958
551	1177	955
552	1178	952
553	1180	950
554	1183	949
555	1186	947
556	1187	944
557	1190	942
558	1192	940
559	1194	938
560	1196	936
561	1198	933
562	1200	931
563	1203	930
564	1206	929
565	1208	926
566	1211	925
567	1213	922
568	1214	920
569	1217	918
570	1218	915
571	1221	914
572	1224	912
573	1226	910
574	1228	907
575	1229	905
576	1231	902
577	1233	900
578	1237	899
579	1239	897
580	1244	897
581	1245	894
582	1246	891
583	1249	889
584	1252	888
585	1254	886
586	1256	883
587	1257	881
588	1259	878
589	1260	876
590	1263	874
591	1264	871
592	1267	869
593	1269	867
594	1271	865
595	1273	863
596	1275	860
597	1276	858
598	1278	856
599	1281	854
600	1284	852
601	1285	850
602	1286	847
603	1288	844
604	1289	842
605	1291	839
606	1293	837
607	1295	834
608	1297	833
609	1300	831
610	1303	830
611	1305	827
612	1307	825
613	1309	823
614	1311	820
615	1312	818
616	1314	816
617	1317	814
618	1319	812
619	1321	809
620	1323	807
621	1325	805
622	1327	803
623	1330	801
624	1331	799
625	1332	796
626	1335	794
627	1337	792
628	1338	789
629	1340	787
630	1342	785
631	1344	782
632	1346	780
633	1349	778
634	1352	777
635	1354	775
636	1355	772
637	1358	770
638	1360	768
639	1362	766
640	1364	764
641	1365	761
642	1367	759
643	1369	757
644	1371	755
645	1373	752
646	1375	750
647	1377	748
648	1380	746
649	1384	745
650	1386	743
651	1390	742
652	1393	740
653	1395	738
654	1396	735
655	1399	733
656	1401	731
657	1403	729
658	1406	727
659	1409	726
660	1411	723
661	1412	721
662	1413	718
663	1415	716
664	1417	714
665	1420	712
666	1421	709
667	1423	707
668	1426	705
669	1428	703
670	1430	701
671	1433	699
672	1434	697
673	1437	695
674	1439	693
675	1442	691
676	1445	689
677	1448	687
678	1451	686
679	1453	684
680	1454	681
681	1457	679
682	1460	677
683	1462	675
684	1465	673
685	1467	671
686	1468	669
687	1470	666
688	1472	664
689	1474	662
690	1476	660
691	1478	658
692	1480	655
693	1482	653
694	1484	651
695	1486	649
696	1488	646
697	1489	644
698	1491	642
699	1493	640
700	1497	638
701	1500	636
702	1502	634
703	1504	632
704	1507	630
705	1508	628
706	1511	626
707	1513	624
708	1515	621
709	1517	619
710	1520	618
711	1523	616
712	1525	613
713	1527	611
714	1528	609
715	1529	606
716	1530	604
717	1533	602
718	1536	600
719	1539	598
720	1540	596
721	1541	593
722	1544	591
723	1547	589
724	1550	588
725	1553	586
726	1555	583
727	1556	581
728	1558	579
729	1561	577
730	1563	575
731	1566	573
732	1569	571
733	1570	569
734	1573	567
735	1575	564
736	1576	562
737	1578	560
738	1579	557
739	1581	555
740	1582	553
741	1584	550
742	1585	548
743	1587	546
744	1588	543
745	1590	541
746	1593	539
747	1594	537
748	1597	535
749	1599	533
750	1602	531
751	1605	529
752	1607	527
753	1609	524
754	1611	522
755	1614	521
756	1616	518
757	1617	516
758	1620	514
759	1622	512
760	1624	510
761	1627	508
762	1629	506
763	1630	503
764	1632	501
765	1633	499
766	1636	497
767	1638	494
768	1640	492
769	1642	490
770	1644	488
771	1646	486
772	1648	484
773	1650	481
774	1651	479
775	1653	477
776	1655	475
777	1658	473
778	1659	470
779	1661	468
780	1664	466
781	1665	464
782	1668	462
783	1669	460
784	1671	457
785	1673	455
786	1676	453
787	1678	451
788	1680	449
789	1683	447
790	1684	445
791	1687	443
792	1690	441
793	1692	438
794	1693	436
795	1695	434
796	1697	432
797	1700	430
798	1702	428
799	1704	426
800	1705	423
801	1706	421
802	1708	419
803	1709	416
804	1710	414
805	1712	412
806	1714	410
807	1716	407
808	1718	405
809	1719	403
810	1722	401
811	1723	399
812	1725	396
813	1727	394
814	1729	392
815	1732	390
816	1734	388
817	1737	386
818	1739	384
819	1741	382
820	1743	380
821	1745	377
822	1747	375
823	1748	373
824	1749	371
825	1752	369
826	1755	367
827	1759	365
828	1762	363
829	1763	361
830	1765	359
831	1768	357
832	1771	355
833	1774	353
834	1776	350
835	1777	348
836	1779	346
837	1780	344
838	1783	342
839	1785	340
840	1787	337
841	1788	335
842	1790	333
843	1793	331
844	1794	329
845	1796	327
846	1798	324
847	1801	322
848	1803	320
849	1804	318
850	1806	316
851	1808	314
852	1811	312
853	1813	310
854	1815	307
855	1817	305
856	1819	303
857	1821	301
858	1824	299
859	1825	297
860	1827	295
861	1828	292
862	1830	290
863	1832	288
864	1834	286
865	1836	284
866	1839	282
867	1840	279
868	1843	277
869	1846	275
870	1852	274
871	1854	272
872	1855	269
873	1856	267
874	1858	265
875	1861	263
876	1863	261
877	1867	259
878	1869	257
879	1870	255
880	1873	253
881	1875	250
882	1876	248
883	1879	246
884	1881	244
885	1883	242
886	1884	240
887	1885	237
888	1888	235
889	1889	233
890	1891	231
891	1894	229
892	1896	227
893	1899	225
894	1900	222
895	1902	220
896	1904	218
897	1906	216
898	1908	214
899	1909	212
900	1911	210
901	1913	207
902	1915	205
903	1917	203
904	1918	201
905	1920	199
906	1922	197
907	1925	195
908	1927	192
909	1929	190
910	1932	188
911	1935	186
912	1937	184
913	1940	182
914	1942	180
915	1945	178
916	1946	176
917	1948	174
918	1950	171
919	1952	169
920	1953	167
921	1956	165
922	1959	163
923	1961	161
924	1963	159
925	1964	156
926	1966	154
927	1968	152
928	1969	150
929	1972	148
930	1975	146
931	1978	144
932	1981	142
933	1983	140
934	1985	138
935	1987	135
936	1989	133
937	1991	131
938	1992	129
939	1995	127
940	1999	125
941	2001	123
942	2004	121
943	2006	119
944	2008	116
945	2010	114
946	2012	112
947	2014	110
948	2016	108
949	2017	106
950	2018	104
951	2021	101
952	2023	99
953	2024	97
954	2027	95
955	2029	93
956	2032	91
957	2033	89
958	2034	86
959	2037	84
960	2040	82
961	2043	80
962	2045	78
963	2046	76
964	2047	74
965	2050	72
966	2052	70
967	2055	67
968	2057	65
969	2059	63
970	2062	61
971	2065	59
972	2067	57
973	2068	55
974	2070	53
975	2072	50
976	2073	48
977	2075	46
978	2077	44
979	2078	42
980	2079	40
981	2081	38
982	2084	36
983	2087	33
984	2090	31
985	2092	29
986	2094	27
987	2095	25
988	2097	23
989	2099	21
990	2103	19
991	2104	16
992	2107	14
993	2109	12
994	2112	10
995	2116	8
996	2118	6
997	2121	4
998	2124	2
999	2127	0
