NCES_ID,longitude,latitude
080441000636,-104.7028,40.3782
080441000637,-104.7093,40.3819
080441000639,-104.733952,40.42484
080441000640,-104.736379,40.400598
080441000641,-104.703312,40.414998
080441000642,-104.714521,40.415126
080441000645,-104.785632,40.374441
080441000646,-104.718316,40.428047
080441000648,-104.728722,40.401281
080441000649,-104.729102,40.417676
080441000650,-104.746621,40.42603
080441001291,-104.711266,40.395701
080441001312,-104.757426,40.405547
080441001482,-104.7127,40.382
080441001483,-104.7653,40.4282
080441001614,-104.723312,40.390145
080441001615,-104.767602,40.406658
080441001696,-104.7881,40.4115
080441001788,-104.7908,40.4335
080441001988,-104.7479,40.3818
080441001989,-104.7909,40.4362
080441001990,-104.656549,40.405472
080441006355,-104.7136,40.4511
080441006461,-104.684319,40.417584
080441006469,-104.711937,40.419818
080441006504,-104.790529,40.424381
080441006552,-104.696101,40.389721
080441006638,-104.676906,40.395926
080441006657,-104.772268,40.419342
080441006719,-104.689788,40.427637
080441006741,-104.769091,40.408062
080441006837,-104.693114,40.421547
080441006859,-104.795938,40.425341
080444000653,-104.2308,40.8682
080447000655,-106.975755,38.865104
080447000656,-106.937479,38.548521
080447001507,-107.19297,39.07168
080447001600,-106.937459,38.55369
080447001689,-106.932861,38.552869
080447001968,-106.937459,38.55369
080447006629,-106.975755,38.865104
080450000661,-104.4624,38.5844
080450006304,-104.679813,38.534057
080450006720,-104.462398,38.584359
080453000662,-104.765571,38.807622
080453000663,-104.762223,38.804256
080453000665,-104.7501,38.7927
080453000666,-104.8013,38.7835
080453000667,-104.7933,38.7925
080453000668,-104.7676,38.7998
080453000669,-104.7419,38.8035
080453000670,-104.7708,38.8107
080453000671,-104.798016,38.772621
080453000672,-104.813,38.806
080453001314,-104.7368,38.8009
080453001326,-104.819592,38.808283
080453001369,-104.8176,38.7835
080453001370,-104.7401,38.8165
080453001382,-104.752471,38.801835
080453001443,-104.7506,38.7854
080453001484,-104.8063,38.7705
080453001533,-104.7405,38.8242
080453001781,-104.728431,38.79728
080453001902,-104.728431,38.79728
080453001903,-104.7816,38.8124
080453001964,-104.728431,38.79728
080453001965,-104.7376,38.7852
080453006370,-104.815873,38.81127
080453006402,-104.815873,38.81127
080453006425,-104.754588,38.81201
080453006535,-104.752471,38.801835
080453006663,-104.809392,38.798143
080453006691,-104.750733,38.810759
080453006810,-104.753844,38.811015
080453006835,-104.798016,38.772621
080456000673,-102.6292,40.6477
080456000674,-102.6302,40.6477
080459000675,-107.2639,40.4881
080459000676,-107.2613,40.4935
080459001348,-107.2624,40.4931
080462001969,-107.314641,38.033214
080465000680,-104.378906,37.279113
080468000681,-102.120815,38.055092
080471000683,-102.2986,40.5793
080471000684,-102.2963,40.582
080471006610,-102.297156,40.582219
080474000686,-103.4773,39.1388
080477000688,-107.640146,37.116392
080477000689,-107.6365,37.12
080477001444,-107.6379,37.1176
080480000691,-105.0843,39.6938
080480000694,-105.0848,39.8158
080480000695,-105.1274,39.8104
080480000696,-105.1047,39.6603
080480000697,-105.1101,39.6584
080480000698,-105.1952,39.7337
080480000699,-105.1014,39.7012
080480000701,-105.361363,39.680986
080480000702,-105.1181,39.8158
080480000703,-105.1087,39.6796
080480000704,-105.3559,39.9026
080480000705,-105.0976,39.6019
080480000706,-105.062,39.5762
080480000707,-105.074,39.6038
080480000708,-105.1071,39.717
080480000710,-105.1062,39.7216
080480000711,-105.1397,39.6859
080480000712,-105.1411,39.79
080480000713,-105.1385,39.684
080480000714,-105.0782,39.5873
080480000716,-105.0575,39.7505
080480000717,-105.1057,39.7375
080480000718,-105.3614,39.6775
080480000719,-105.331754,39.621819
080480000720,-105.1068,39.7706
080480000721,-105.1783,39.7883
080480000722,-105.1036,39.8101
080480000724,-105.1466,39.7031
080480000725,-105.0764,39.7931
080480000726,-105.1322,39.8134
080480000731,-105.122081,39.706835
080480000733,-105.2122,39.7432
080480000734,-105.0946,39.6796
080480000735,-105.1315,39.6989
080480000736,-105.1452,39.6933
080480000737,-105.0785,39.8342
080480000738,-105.1456,39.6816
080480000739,-105.0731,39.7504
080480000741,-105.0637,39.896
080480000742,-105.0698,39.5817
080480000743,-105.1043,39.692
080480000744,-105.1362,39.7687
080480000745,-105.1593,39.7191
080480000747,-105.1066,39.7282
080480000748,-105.0664,39.691
080480000749,-105.0859,39.7987
080480000750,-105.0658,39.6072
080480000751,-105.0686,39.8535
080480000752,-105.0709,39.7502
080480000754,-105.1483,39.7592
080480000756,-105.1081,39.7197
080480000757,-105.232,39.7619
080480000758,-105.0636,39.731
080480000759,-105.0647,39.5933
080480000760,-105.0735,39.8282
080480000765,-105.083642,39.73356
080480000768,-105.27,39.6382
080480000769,-105.0611,39.849
080480000770,-105.0958,39.694
080480000771,-105.0915,39.8148
080480000772,-105.1144,39.6274
080480000773,-105.1069,39.7807
080480000775,-105.0885,39.8494
080480000776,-105.1225,39.7644
080480000777,-105.2925,39.7168
080480000778,-105.1971,39.6568
080480000780,-105.0733,39.8138
080480000781,-105.120889,39.838328
080480000782,-105.0939,39.7517
080480000783,-105.0618,39.7067
080480000784,-105.0926,39.719
080480000785,-105.078506,39.69498
080480000787,-105.1323,39.7516
080480000788,-105.1423,39.816
080480000790,-105.064024,39.820723
080480000792,-105.0615,39.8374
080480000793,-105.127,39.8032
080480000794,-105.116,39.7523
080480000795,-105.304143,39.546303
080480000796,-105.092,39.8372
080480000797,-105.149681,39.714936
080480000798,-105.0936,39.8463
080480000799,-105.1444,39.7321
080480000800,-105.3036,39.5395
080480000801,-105.0925,39.6689
080480000803,-105.104,39.7639
080480000804,-105.086,39.7735
080480000805,-105.3377,39.6208
080480000913,-105.1678,39.5832
080480000964,-105.1145,39.6435
080480000975,-105.0859,39.8773
080480000988,-105.152066,39.712873
080480000991,-105.1075,39.5717
080480001006,-105.1346,39.6034
080480001009,-105.1517,39.6773
080480001028,-105.0612,39.9054
080480001036,-105.1134,39.5668
080480001044,-105.2144,39.7227
080480001054,-105.1313,39.6036
080480001056,-105.1487,39.8332
080480001283,-105.1218,39.8303
080480001315,-105.1021,39.5867
080480001316,-105.3033,39.5886
080480001317,-105.0892,39.8571
080480001350,-105.1122,39.8856
080480001372,-105.1515,39.6305
080480001383,-105.1316,39.5871
080480001384,-105.0741,39.872
080480001385,-105.0976,39.5858
080480001395,-105.1136,39.5719
080480001446,-105.0655,39.8698
080480001447,-105.090308,39.572918
080480001448,-105.099,39.6201
080480001450,-105.1213,39.585
080480001451,-105.1181,39.6134
080480001486,-105.1023,39.8731
080480001487,-105.101,39.8845
080480001500,-105.3728,39.4728
080480001508,-105.1285,39.8509
080480001542,-105.3171,39.5281
080480001543,-105.149694,39.604267
080480001546,-105.142,39.6141
080480001548,-105.0801,39.872
080480001549,-105.1869,39.8261
080480001603,-105.3497,39.6923
080480001605,-105.117094,39.825882
080480001606,-105.111183,39.642935
080480001607,-105.109,39.6052
080480001649,-105.1139,39.7789
080480001746,-105.148,39.7611
080480001766,-105.1896,39.775
080480001797,-105.1502,39.8433
080480001807,-105.0923,39.8672
080480001812,-105.3572,39.6604
080480001907,-105.054333,39.701481
080480001919,-105.0624,39.6132
080480001920,-105.178232,39.732081
080480001921,-105.075281,39.900598
080480001922,-105.075281,39.900598
080480001923,-105.1505,39.8479
080480001970,-105.1025,39.5634
080480002014,-105.061477,39.709136
080480002036,-105.1122,39.8773
080480006163,-105.152045,39.715057
080480006164,-105.1615,39.5703
080480006256,-105.0841,39.7335
080480006306,-105.199218,39.73635
080480006307,-105.075274,39.772987
080480006311,-105.114877,39.783418
080480006347,-105.087669,39.648533
080480006438,-105.126056,39.809128
080480006439,-105.123999,39.688887
080480006466,-105.071685,39.823055
080480006489,-105.0892,39.801
080480006511,-105.076337,39.771082
080480006587,-105.07712,39.649402
080480006643,-105.075501,39.644121
080480006695,-105.097278,39.861864
080480006722,-105.221411,39.866287
080480006723,-105.055183,39.705052
080480006724,-105.076066,39.715371
080480006726,-105.123984,39.688866
080480006814,-105.07374,39.716844
080480006815,-105.148951,39.601867
080480006852,-105.123988,39.688886
080483000807,-104.946792,40.333821
080483000808,-104.866,40.3296
080483000809,-104.8575,40.3274
080483000810,-104.9134,40.3392
080483001911,-104.9091,40.3004
080483002029,-104.836259,40.323723
080483006829,-104.833913,40.326543
080486000811,-102.2708,40.9877
080486000813,-102.2679,40.9908
080486006387,-105.050971,39.85134
080489000814,-103.5348,38.7383
080489000815,-103.5348,38.7383
080492000816,-104.6393,40.0702
080492000817,-104.508,40.1104
080492000819,-104.5101,40.0701
080492001760,-104.4522,40.0455
080492002025,-104.7229,40.0048
080492002026,-104.509193,40.072767
080492006743,-104.744,40.004944
080492006863,-104.637735,40.070899
080495000820,-104.5584,40.391
080495000821,-104.5522,40.3896
080495001697,-104.5572,40.3909
080498000822,-103.353608,37.247002
080498000823,-103.353608,37.247002
080501000824,-104.459917,39.347969
080501000825,-104.459917,39.347969
080501001587,-104.46033,39.346902
080504000826,-102.791472,38.767176
080504000827,-102.791472,38.767176
080507000829,-106.3862,40.0622
080507000830,-106.3797,40.0602
080510000842,-105.969169,37.24909
080510000843,-105.9703,37.2479
080510000844,-105.957168,37.274986
080510000845,-105.9377,37.1722
080510006601,-105.956824,37.275109
080513001974,-103.538339,37.979817
080513001975,-103.556959,37.981728
080513006484,-103.538214,37.9703
080513006809,-103.524302,37.983278
080516000853,-105.0085,37.505
080516000854,-105.0083,37.505
080519000855,-106.306,39.2469
080519000857,-106.304561,39.24395
080519000859,-106.2959,39.2535
080519006802,-106.304561,39.24395
080522000860,-102.6006,38.1291
080522000861,-102.6197,38.0835
080522000862,-102.6287,38.0708
080522000864,-102.6146,38.0794
080522000865,-102.6257,38.0844
080522001983,-102.6222,38.071
080525000866,-103.231218,38.067085
080525000867,-103.229805,38.071194
080525000868,-103.229269,38.070772
080525001782,-103.231218,38.067085
080525006678,-104.625738,38.23479
080528000870,-103.688063,39.269299
080528000871,-103.688063,39.269299
080531000764,-105.0105,39.6156
080531000873,-104.9628,39.5817
080531000874,-105.0301,39.6164
080531000875,-104.9907,39.6092
080531000876,-104.9956,39.5978
080531000877,-104.9825,39.6188
080531000879,-105.0396,39.6157
080531000881,-105.0035,39.587
080531000882,-104.98,39.5978
080531000883,-104.9814,39.588
080531000884,-104.9841,39.6139
080531000885,-104.9403,39.5961
080531000887,-104.9523,39.6031
080531000888,-104.9989,39.5856
080531000889,-104.9545,39.5907
080531000890,-104.97042,39.590379
080531000891,-104.97042,39.590379
080531000893,-105.0436,39.6021
080531001300,-104.9307,39.6017
080531001351,-104.9779,39.5735
080531001515,-105.0026,39.5731
080531001626,-104.991618,39.619336
080531006800,-104.980001,39.59793
080531006825,-104.935414,39.584712
080531006854,-104.969151,39.600849
080534000894,-102.852216,40.351053
080534000895,-102.852216,40.351053
080534006376,-102.852216,40.351053
080537000896,-105.1081,40.1464
080537000897,-105.109,40.1667
080537000899,-105.0565,40.0503
080537000900,-105.0537,40.0508
080537000901,-104.9327,40.0978
080537000902,-104.947995,40.101412
080537000903,-105.1773,40.1918
080537000904,-105.1183,40.1431
080537000907,-105.1483,40.1856
080537000908,-105.1204,40.1442
080537000909,-105.1196,40.1762
080537000910,-105.1181,40.1841
080537000911,-105.2693,40.2261
080537000912,-105.2645,40.2145
080537000914,-105.0021,40.2325
080537000915,-105.004,40.2325
080537000916,-105.1156,40.1831
080537000917,-105.1479,40.0997
080537000918,-105.1437,40.1035
080537000920,-105.1093,40.1938
080537000921,-105.0781,40.1681
080537001284,-105.0814,40.1829
080537001373,-105.0959,40.1702
080537001374,-105.120568,40.14602
080537001396,-105.1202,40.1995
080537001572,-105.118601,40.15467
080537001675,-105.1605,40.1441
080537001737,-105.0633,40.184
080537001774,-104.935103,40.155353
080537001794,-104.9309,40.152
080537001814,-105.1675,40.1512
080537001830,-104.967181,40.11377
080537001832,-105.0866,40.1937
080537001886,-105.1625,40.1446
080537001887,-104.9778,40.1133
080537001889,-105.016001,40.048283
080537001890,-105.127316,40.140706
080537001891,-105.0583,40.1772
080537006198,-105.157,40.1861
080537006381,-105.1733,40.1442
080537006388,-104.9475,40.1639
080537006397,-104.95766,40.15072
080537006409,-105.0156,40.006100000000004
080537006423,-104.99617,40.18497
080537006430,-105.109949,40.154863
080537006530,-105.053894,40.033448
080537006531,-105.066144,40.043513
080537006532,-105.1205,40.146
080537006539,-105.122502,40.144115
080537006594,-105.086677,40.180134
080537006598,-104.9344,40.0966
080537006739,-105.016425,40.050322
080537006757,-105.00025,40.096246
080537006833,-105.112245,40.16976
080537006834,-105.027622,40.039382
080540000607,-105.0691,40.4733
080540000924,-105.0918,40.3746
080540000925,-105.0672,40.4193
080540000926,-105.0818,40.3132
080540000927,-105.0862,40.2987
080540000928,-105.1893,40.4187
080540000929,-105.0808,40.3952
080540000930,-105.0652,40.4211
080540000931,-105.0998,40.4299
080540000932,-105.0872,40.3994
080540000933,-105.0823,40.3018
080540000934,-105.0891,40.4256
080540000935,-105.0914,40.4206
080540000936,-105.0676,40.4082
080540000937,-105.1277,40.3951
080540000938,-105.1027,40.388
080540000939,-105.0789,40.3981
080540000941,-105.102695,40.408695
080540000942,-105.0551,40.3908
080540001285,-105.1082,40.3849
080540001286,-105.1134,40.3838
080540001301,-105.0802,40.4429
080540001352,-105.0995,40.3506
080540001354,-105.0872,40.3066
080540001655,-105.1117,40.4404
080540001786,-105.0264,40.4049
080540001977,-105.071664,40.435739
080540002006,-105.0423,40.3924
080540006406,-105.0856,40.4866
080540006432,-105.124071,40.439256
080540006534,-105.13,40.3793
080540006558,-105.104199,40.417703
080540006697,-105.019817,40.41559
080540006819,-104.970837,40.386302
080540006824,-105.0872,40.3066
080546000943,-108.2916,37.3447
080546000944,-108.2929,37.3447
080546001287,-108.2933,37.3444
080546006540,-108.291068,37.344461
080549000945,-104.9061,38.8548
080549000946,-104.9036,38.8558
080549000947,-104.9146,38.8559
080549000948,-104.9918,38.921
080552000949,-103.867141,38.104622
080552001375,-103.867141,38.104622
080555001857,-104.956803,39.857551
080555001858,-104.956625,39.857271
080555001860,-104.985924,39.831498
080555001872,-104.958167,39.85729
080555001932,-104.990672,39.837024
080555001997,-104.974589,39.837654
080555002004,-104.961,39.8622
080555002007,-104.957375,39.882665
080555002016,-104.958167,39.85729
080555002017,-104.9585,39.8653
080555002021,-104.961,39.8522
080555002031,-104.9436,39.8608
080555006433,-104.9581,39.8588
080555006671,-104.985998,39.830548
080555006672,-104.985924,39.831498
080555006673,-104.985924,39.831498
080555006786,-105.013863,39.819851
080555006808,-104.957806,39.862753
080555006860,-104.98634,39.830469
080555006861,-104.995414,39.823121
080555006862,-104.98634,39.830469
080558000962,-102.849389,38.138504
080558000963,-102.849389,38.138504
080561000965,-107.905079,40.045575
080561000966,-107.9023,40.0426
080561000967,-107.905,40.0414
080564000969,-103.3571,40.4833
080564000970,-103.3571,40.4833
080567000971,-104.092407,38.828531
080567000972,-104.092407,38.828531
080570000974,-105.911613,37.998257
080570001511,-105.696302,37.991222
080573000977,-107.5465,40.5223
080573000980,-108.083981,40.517775
080573000981,-107.565,40.5238
080573000983,-107.5565,40.5177
080573001355,-107.5922,40.5169
080573001553,-107.544407,40.522064
080573001659,-107.537159,40.516647
080576000984,-106.153724,37.582278
080576000985,-106.151342,37.579676
080576000986,-106.098143,37.57311
080576001110,-106.138689,37.579512
080576001356,-106.155234,37.582542
080576001560,-106.153724,37.582278
080579000250,-107.876523,38.468219
080579000987,-107.8632,38.48
080579000989,-107.862483,38.470736
080579000990,-107.8361,38.492
080579000992,-107.872812,38.473129
080579000994,-107.8808,38.4844
080579000995,-107.928776,38.459684
080579000996,-107.982587,38.610362
080579000997,-107.97705499999999,38.605906
080579000998,-107.97705499999999,38.605906
080579000999,-107.8676,38.4718
080579001554,-107.8589,38.4443
080579001852,-107.862846,38.466995
080579006499,-107.879871,38.48507
080579006855,-107.874811,38.473433
080579006864,-107.876719,38.46978
080582001002,-104.8607,39.1022
080582001003,-104.8551,39.0808
080582001004,-104.8503,39.0982
080582001371,-104.841562,39.067079
080582001397,-104.9186,39.1216
080582001489,-104.7484,39.0907
080582001536,-104.767865,39.096941
080582001810,-104.8036,39.1097
080582006369,-104.8621,39.1125
080582006807,-104.846318,39.093713
080585001007,-108.5482,38.271
080585001398,-108.5688,38.2165
080585001693,-108.9627,38.3703
080585006727,-108.5482,38.271
080588001012,-108.294361,38.132491
080591001013,-106.952065,40.273553
080591001014,-106.952065,40.273553
080591001015,-106.909417,40.154852
080591001910,-106.90909,40.156143
080594001016,-102.967983,40.153821
080594001017,-102.967983,40.153821
080597001018,-107.6691,38.0242
080597001019,-107.6691,38.0242
080597001662,-107.6691,38.0242
080600001020,-102.387026,40.964385
080600001021,-102.387026,40.964385
080603001022,-103.117334,40.961721
080603001023,-103.117334,40.961721
080606001024,-104.4986,39.0301
080606001025,-104.4939,39.0329
080606001399,-104.4934,39.0328
080606006692,-104.484847,39.029102
080606006811,-104.484847,39.029102
080609001026,-102.862237,37.372592
080609001027,-102.862237,37.372592
080609001952,-102.862237,37.372592
080612000261,-104.6376,38.256100000000004
080612001029,-104.5902,38.2988
080612001030,-104.5873,38.2905
080612001031,-104.6166,38.2468
080612001032,-104.6488,38.2227
080612001033,-104.5895,38.2677
080612001035,-104.6374,38.3041
080612001037,-104.6248,38.254
080612001038,-104.6308,38.2455
080612001040,-104.5775,38.2898
080612001041,-104.5602,38.2835
080612001046,-104.6706,38.2552
080612001047,-104.5995,38.2975
080612001048,-104.6611,38.2208
080612001050,-104.6353,38.2866
080612001051,-104.5874,38.2735
080612001055,-104.6586,38.2418
080612001057,-104.6201,38.2361
080612001058,-104.6324,38.3004
080612001060,-104.5875,38.2761
080612001061,-104.6677,38.2308
080612001063,-104.6532,38.2151
080612001064,-104.655437,38.236535
080612001065,-104.6565,38.2461
080612001067,-104.5879,38.3026
080612001106,-104.6395,38.2377
080612001730,-104.650719,38.284512
080612006350,-104.6266,38.282
080612006361,-104.6298,38.2347
080612006378,-104.597643,38.27608
080612006529,-104.633,38.3077
080612006711,-104.584609,38.238849
080612006713,-104.649023,38.234281
080612006793,-104.649025,38.234303
080612006843,-104.655437,38.236535
080615000632,-104.6067,38.2732
080615001069,-104.3476,38.2377
080615001071,-104.9784,38.0756
080615001072,-104.9783,38.0756
080615001074,-104.8279,37.9576
080615001076,-104.5164,38.2495
080615001078,-104.5494,38.2518
080615001079,-104.4667,38.2462
080615001080,-104.7272,38.3187
080615001081,-104.9322,37.9249
080615001082,-104.9292,37.9251
080615001083,-104.5486,38.2323
080615001084,-104.4621,38.2407
080615001085,-104.4584,38.2435
080615001357,-104.7291,38.3173
080615001558,-104.77,38.3229
080615001559,-104.74379,38.322991
080615001613,-104.7733,38.3144
080615001714,-104.7802,38.3046
080615001718,-104.7542,38.3028
080615001854,-104.8032,38.3088
080615001855,-104.7134,38.3463
080615006360,-104.743075,38.322417
080615006496,-104.520621,38.272265
080615006773,-104.568253,38.307792
080615006841,-104.714239,38.326049
080615006856,-104.568253,38.307792
080618001086,-108.815701,40.082516
080618001088,-108.8018,40.0846
080621001089,-107.76474,38.153246
080621001090,-107.7569,38.1637
080621006166,-107.756574,38.163604
080624001096,-107.7848,39.5353
080624001097,-107.7903,39.5418
080624001098,-107.530548,39.582872
080624001099,-107.661393,39.54941
080624001358,-107.7736,39.5555
080624001598,-107.5302,39.5814
080624001906,-107.608904,39.550486
080624001967,-107.7649,39.5377
080624006396,-107.541,39.5735
080624006436,-107.761359,39.546344
080627001101,-103.720551,38.045555
080627001103,-103.7346,38.0429
080627001104,-103.7207,38.0468
080630001415,-106.135597,38.084149
080633001107,-105.9942,38.5268
080633001108,-106.000699,38.533056
080633001109,-105.996215,38.525552
080633006413,-105.99577,38.528228
080633006500,-105.984338,38.526455
080633006501,-105.9928,38.5262
080636001416,-105.423738,37.209144
080639001113,-105.908956,37.257373
080639001114,-105.908956,37.257373
080642001115,-105.880054,37.678072
080642001116,-105.880054,37.678072
080645001117,-106.111228,37.676916
080645001118,-106.111228,37.676916
080645002015,-106.111228,37.676916
080648000051,-104.735985,38.755349
080648001119,-104.720087,38.734341
080648001120,-104.698,38.7209
080648001121,-104.6993,38.7347
080648001123,-104.7565,38.7686
080648001124,-104.728,38.7414
080648001125,-104.7473,38.7633
080648001126,-104.723,38.7379
080648001127,-104.7142,38.7258
080648001128,-104.7341,38.7531
080648001129,-104.735416,38.754487
080648001359,-104.7449,38.7615
080648001418,-104.6862,38.729
080648001458,-104.7272,38.7685
080648001588,-104.7103,38.722
080648001885,-104.7155,38.724
080648006772,-104.621946,38.741344
080648006817,-104.739659,38.767212
080651001130,-102.862743,39.298344
080654000032,-105.02639,39.641161
080654001132,-105.030952,39.636513
080654001134,-105.029787,39.643753
080654001135,-105.033319,39.644751
080654006565,-105.02668,39.640579
080657001136,-107.666125,37.812302
080657001137,-107.666125,37.812302
080657001985,-107.666125,37.812302
080660001138,-104.091082,39.138928
080660001139,-104.091082,39.138928
080660001140,-104.091082,39.138928
080663001141,-102.621306,37.409793
080663001142,-102.621306,37.409793
080666001144,-106.823,40.4857
080666001145,-106.829684,40.491052
080666001146,-106.8185,40.495
080666001360,-106.8194,40.4968
080666001749,-106.918287,40.712751
080666001924,-106.831622,40.487907
080666006830,-106.900736,40.506942
080669001147,-102.9593,40.8238
080669001151,-103.196056,40.645657
080669001154,-103.2185,40.6388
080669001155,-103.2174,40.6344
080669001361,-102.9593,40.8238
080669006323,-103.224022,40.629775
080669006339,-103.2231,40.6081
080672001157,-103.802453,40.615742
080672001158,-103.802453,40.615742
080675001159,-104.322356,39.744516
080675001160,-104.325517,39.746039
080675001161,-104.323736,39.743702999999996
080675001669,-104.321906,39.743607
080678000138,-102.6007,39.3042
080678001162,-102.5977,39.3043
080678001163,-102.6007,39.3042
080681001164,-106.056058,39.565802
080681001165,-106.090358,39.570931
080681001166,-106.041895,39.478808
080681001167,-106.082981,39.660434
080681001303,-106.039473,39.639423
080681001400,-106.088686,39.583454
080681001563,-106.005354,39.590404
080681001564,-106.048847,39.50047
080681006464,-106.088686,39.583454
080684001168,-103.626609,38.010755
080684001169,-103.626609,38.010755
080687001170,-107.8195,37.940689
080687001171,-107.8195,37.9417
080687001304,-107.8195,37.9417
080687006699,-107.814473,37.939643
080690000728,-104.977555,39.95981
080690001172,-104.9958,39.894
080690001173,-105.0229,39.9347
080690001174,-104.9696,39.8483
080690001175,-104.9475,39.9374
080690001176,-105.016939,39.870325
080690001177,-105.0007,39.8833
080690001178,-104.96563,39.905737
080690001179,-104.994981,39.922822
080690001181,-104.9718,39.9035
080690001182,-104.9734,39.8512
080690001183,-104.9768,39.8675
080690001184,-104.9907,39.8705
080690001185,-104.9925,39.8552
080690001186,-104.9236,39.9222
080690001187,-104.9725,39.8965
080690001188,-104.9939,39.8799
080690001190,-104.9805,39.8978
080690001191,-104.9746,39.8647
080690001192,-104.98,39.8668
080690001194,-105.0196,39.9416
080690001195,-105.0043,39.8905
080690001196,-104.9465,39.9079
080690001290,-104.9289,39.9019
080690001305,-105.0453,39.8979
080690001306,-104.9688,39.8895
080690001362,-105.0403,39.9232
080690001401,-104.9288,39.9195
080690001419,-104.9722,39.9365
080690001460,-105.0314,39.8752
080690001461,-104.9279,39.8918
080690001491,-104.925881,39.944266
080690001619,-105.0072,39.9353
080690001620,-104.9672,39.9322
080690001622,-104.9322,39.937
080690001668,-105.045,39.9464
080690001709,-104.916938,39.915304
080690001726,-104.9578,39.9518
080690001733,-105.0219,39.9549
080690001784,-105.0195,39.9441
080690001945,-104.9444,39.9466
080690001996,-104.9949,39.9247
080690002028,-104.9539,39.9714
080690006303,-104.9423,39.9225
080690006375,-104.9819,39.8889
080690006417,-104.976621,39.92411
080690006435,-104.966609,39.926677
080690006468,-104.9672,39.9084
080690006480,-104.976281,39.858811
080690006507,-105.0175,39.9943
080690006550,-104.9822,39.9208
080690006561,-105.0047,39.8688
080690006740,-105.032455,39.989246
080690006845,-104.925881,39.944266
080690006850,-105.009205,39.917086
080693001198,-102.217383,38.469647
080693001199,-102.217383,38.469647
080696001204,-104.515331,37.170642
080696001205,-104.5169,37.17
080696001946,-104.506277,37.143879
080699001206,-102.449444,37.373651
080699001207,-102.449444,37.373651
080705001209,-106.277145,40.732373
080708001211,-105.168,37.7836
080708001212,-104.790627,37.632625
080708001845,-104.791787,37.632111
080711001215,-102.2816,37.3865
080711001216,-102.283761,37.386464
080714001217,-103.967918,40.35009
080714001218,-103.967918,40.35009
080720001225,-105.460783,38.136481
080720001226,-105.460783,38.136481
080720001732,-105.460783,38.136481
080723001232,-105.0146,39.8447
080723001235,-105.0199,39.8389
080723001238,-105.0463,39.832
080723001241,-105.0034,39.8244
080723001242,-105.0338,39.8611
080723001244,-105.0378,39.8558
080723001246,-105.0013,39.8437
080723001247,-105.016,39.8301
080723001248,-105.0289,39.8691
080723001249,-105.0433,39.8117
080723001254,-105.042934,39.821519
080723001363,-105.0349,39.855
080723001877,-105.0333,39.8293
080723006175,-105.0289,39.8423
080723006373,-105.031764,39.819109
080723006458,-105.0166,39.8427
080723006567,-105.0319,39.8284
080723006675,-105.029295,39.832379
080723006721,-105.003982,39.825716
080723006799,-105.007891,39.82384
080726001255,-104.793057,37.128165
080726001256,-104.793057,37.128165
080729001257,-104.075367,40.226316
080729001258,-104.07671,40.227085
080729006394,-104.07671,40.227085
080732001260,-102.7209,38.1565
080732001261,-102.7209,38.1565
080735001262,-104.9027,40.4718
080735001263,-104.9044,40.4742
080735001264,-104.9155,40.4817
080735001265,-104.9107,40.4805
080735001364,-104.9137,40.4712
080735001815,-104.8815,40.4717
080735001987,-104.9304,40.4845
080735006427,-104.867942,40.496875
080735006460,-104.864354,40.51785
080735006650,-104.88786,40.469235
080735006782,-104.88786,40.469235
080735006783,-104.853124,40.503392
080738000643,-105.1445,38.9524
080738001266,-105.045849,38.994075
080738001267,-105.044675,38.994968
080738001268,-105.0479,39.0086
080738001269,-105.0546,39.0062
080738006844,-105.048561,39.008463
080741001270,-103.516796,39.78914
080741001271,-103.516796,39.78914
089920006526,-104.767888,40.405733
089920006560,-103.812543,40.254393
089930006497,-107.884379,37.272184
090000201136,-72.706775,41.742477
090000201137,-73.163968,41.199712
090000201138,-72.806085,41.686771
090000201139,-72.016658,41.34212
090000201140,-72.94175,41.342465
090000201141,-73.064377,41.33504
090000201142,-72.830905,41.529028
090000201143,-71.894167,41.818271
090000201144,-73.454551,41.413588
090000201145,-72.561713,41.781711
090000201147,-72.078411,41.549612
090000201148,-73.11217,41.81086
090000201149,-73.046275,41.249968
090000201150,-72.674731,41.528578
090000201151,-73.066083,41.575752
090000201152,-72.220823,41.719712
090000201672,-73.546526,41.061189
090000501215,-72.244339,41.802991
090000700747,-72.69402,41.769841
090000900774,-72.5507,41.7817
090001000775,-72.0776,41.5113
090001100797,-72.098199,41.355875
090001400807,-72.9595,41.3379
090001500809,-73.184309,41.183886
090001600823,-73.42,41.0956
090001800834,-73.0762,41.929429
090002400981,-72.937407,41.311152
090002701922,-72.6256,41.552064
090002801366,-73.198901,41.169724
090003010001,-72.366347,41.728544
090003301449,-73.2124,41.16961
090006000005,-73.050922,41.337564
090006001020,-73.059288,41.332451
090006010002,-73.065278,41.326935
090006010008,-73.084317,41.341169
090007000884,-72.836273,41.397125
090007001358,-73.066408,41.546183
090007011244,-72.907303,41.371173
090009000010,-72.168933,41.892539
090012000011,-72.862227,41.783533
090012000012,-72.86559,41.791949
090012000013,-72.889855,41.792698
090012001367,-72.853011,41.772512999999996
090012010010,-72.854888,41.774945
090015000015,-72.9902,41.9114
090020700907,-72.927031,41.324561
090020801493,-73.176172,41.192608
090021000016,-72.7528,41.6218
090021000017,-72.7634,41.616
090021000018,-72.7559,41.6162
