iter	RMSE
448	673.766753
449	673.10194
450	672.4396491
451	671.7771024
452	671.1168431
453	670.454288
454	669.7931486
455	669.1349583
456	668.4747972
457	667.8178769
458	667.1585976
459	666.5016251
460	665.8428136
461	665.1861992
462	664.5325964
463	663.8772506
464	663.2221208
465	662.5678704
466	661.9141023
467	661.2604833
468	660.6076971
469	659.9576601
470	659.307529
471	658.6560801
472	658.006316
473	657.3567112
474	656.7073614
475	656.0610434
476	655.4141598
477	654.7677864
478	654.1225195
479	653.4773727
480	652.8326895
481	652.1915326
482	651.5481536
483	650.9064201
484	650.264848
485	649.6232508
486	648.9824948
487	648.3452496
488	647.7055157
489	647.0665788
490	646.4292527
491	645.7930626
492	645.1565254
493	644.5194267
494	643.8854906
495	643.253362
496	642.6195123
497	641.9852889
498	641.3523896
499	640.7189219
500	640.0873787
501	639.4570692
502	638.8291252
503	638.1990288
504	637.5697338
505	636.9409403
506	636.3136456
507	635.6880962
508	635.0642357
509	634.4409979
510	633.8153431
511	633.1904082
512	632.5654438
513	631.9422552
514	631.3221786
515	630.7027336
516	630.0837024
517	629.4630048
518	628.8424319
519	628.2234537
520	627.6031893
521	626.9863921
522	626.3680803
523	625.749936
524	625.1335268
525	624.5203314
526	623.9077606
527	623.292931
528	622.6777183
529	622.0634228
530	621.4502415
531	620.840764
532	620.2287134
533	619.6204258
534	619.012397
535	618.4020747
536	617.7928902
537	617.1843886
538	616.5763106
539	615.9690116
540	615.3622566
541	614.7549046
542	614.152161
543	613.5473951
544	612.9427855
545	612.3393698
546	611.7353158
547	611.1311923
548	610.5298132
549	609.9313171
550	609.3303373
551	608.7331019
552	608.1364755
553	607.5373032
554	606.9393045
555	606.3422139
556	605.7480043
557	605.1516681
558	604.5572746
559	603.964118
560	603.3687637
561	602.7756411
562	602.1815594
563	601.5885943
564	600.9965169
565	600.4052282
566	599.8139045
567	599.2232444
568	598.633487
569	598.0437638
570	597.4556625
571	596.8670399
572	596.2798378
573	595.6933683
574	595.1071357
575	594.5234665
576	593.9388447
577	593.3546208
578	592.7701553
579	592.1858876
580	591.6029821
581	591.0233524
582	590.4446088
583	589.862714
584	589.281396
585	588.7016823
586	588.1250514
587	587.5462826
588	586.9710191
589	586.3936032
590	585.8170092
591	585.2435342
592	584.6674619
593	584.0920392
594	583.5167346
595	582.9418394
596	582.3688188
597	581.7988251
598	581.2257627
599	580.654218
600	580.0820654
601	579.5144439
602	578.9473387
603	578.3808126
604	577.813438
605	577.246979
606	576.6794957
607	576.1119962
608	575.5451107
609	574.9797041
610	574.4148981
611	573.8527344
612	573.2884478
613	572.7252046
614	572.1650971
615	571.6054422
616	571.0443368
617	570.4825502
618	569.9215002
619	569.3608289
620	568.8011519
621	568.2422728
622	567.6851379
623	567.1274257
624	566.5728635
625	566.018868
626	565.4616933
627	564.9051507
628	564.3528411
629	563.7975
630	563.2422358
631	562.6916088
632	562.1401291
633	561.586868
634	561.034036
635	560.4828812
636	559.9323359
637	559.3806184
638	558.8338956
639	558.2850809
640	557.7373072
641	557.1922546
642	556.6450202
643	556.0985704
644	555.5519928
645	555.0091545
646	554.4662999
647	553.9245699
648	553.3804297
649	552.8360175
650	552.2926495
651	551.7526316
652	551.2113562
653	550.6729208
654	550.1323976
655	549.5916866
656	549.0546305
657	548.5159991
658	547.9770333
659	547.4384923
660	546.9038796
661	546.3670624
662	545.8307692
663	545.294307
664	544.7578502
665	544.2217461
666	543.687884
667	543.1570665
668	542.6245521
669	542.0913325
670	541.5619547
671	541.0300543
672	540.4995798
673	539.9703974
674	539.4433489
675	538.9136907
676	538.3866046
677	537.8572082
678	537.3282002
679	536.8033158
680	536.2794758
681	535.7542755
682	535.231452
683	534.7070272
684	534.1817913
685	533.6571581
686	533.1344724
687	532.6121175
688	532.0901483
689	531.5672412
690	531.0468864
691	530.5252504
692	530.0037996
693	529.4847348
694	528.965491
695	528.4465923
696	527.9312175
697	527.4138261
698	526.8995594
699	526.3850947
700	525.8699231
701	525.3535473
702	524.8402801
703	524.3247165
704	523.8109651
705	523.299966
706	522.7858586
707	522.2737769
708	521.761833
709	521.2496718
710	520.7381152
711	520.2264943
712	519.7186089
713	519.2081613
714	518.7021548
715	518.1964358
716	517.691466
717	517.184732
718	516.6770105
719	516.171461
720	515.6679444
721	515.1655424
722	514.6594652
723	514.1553517
724	513.650866
725	513.1482865
726	512.648275
727	512.1479466
728	511.6464223
729	511.1444219
730	510.643295
731	510.1434876
732	509.6438013
733	509.1475043
734	508.6477943
735	508.1496974
736	507.6549182
737	507.1583365
738	506.6645687
739	506.1679653
740	505.6751893
741	505.179932
742	504.6881802
743	504.1967569
744	503.7060137
745	503.2127978
746	502.7192147
747	502.2299698
748	501.7376746
749	501.2494286
750	500.7580698
751	500.2680867
752	499.7775712
753	499.2913122
754	498.8019591
755	498.315983
756	497.8312144
757	497.3430813
758	496.8558677
759	496.3688859
760	495.8861337
761	495.402496
762	494.9198009
763	494.4384863
764	493.9547153
765	493.4713109
766	492.9891536
767	492.506154
768	492.0239871
769	491.54517
770	491.0638447
771	490.5860126
772	490.1054424
773	489.6264809
774	489.1505475
775	488.6729643
776	488.1950288
777	487.7178928
778	487.2418177
779	486.7657269
780	486.2889646
781	485.8139469
782	485.3383597
783	484.8646213
784	484.3932847
785	483.9190972
786	483.4452684
787	482.9726787
788	482.4995072
789	482.0278543
790	481.5596363
791	481.0878069
792	480.6187304
793	480.1519464
794	479.6847454
795	479.2187444
796	478.7499911
797	478.2820638
798	477.8139117
799	477.3499863
800	476.8865383
801	476.4218517
802	475.9593551
803	475.4949095
804	475.0333619
805	474.5695018
806	474.1077879
807	473.6452143
808	473.1846255
809	472.7254393
810	472.2644353
811	471.8061901
812	471.345892
813	470.8856921
814	470.4260771
815	469.965602
816	469.5056563
817	469.0463297
818	468.5897169
819	468.131594
820	467.6745039
821	467.2165703
822	466.7607156
823	466.3080573
824	465.8528753
825	465.3977971
826	464.9431087
827	464.4892696
828	464.0355576
829	463.5827369
830	463.1333068
831	462.6821269
832	462.2304589
833	461.7798199
834	461.3296427
835	460.8794908
836	460.4294471
837	459.9831578
838	459.535175
839	459.0869297
840	458.6402199
841	458.1958271
842	457.7488961
843	457.3011825
844	456.858153
845	456.4155802
846	455.9704134
847	455.5277798
848	455.0842111
849	454.6434521
850	454.2031476
851	453.7609506
852	453.3176761
853	452.8757858
854	452.4346842
855	451.9961881
856	451.5566008
857	451.1193976
858	450.6786588
859	450.2424007
860	449.8044689
861	449.3661122
862	448.9284324
863	448.4940027
864	448.0599821
865	447.6229026
866	447.1889756
867	446.7542213
868	446.3192515
869	445.8844203
870	445.4500498
871	445.016635
872	444.5861605
873	444.1529797
874	443.7213595
875	443.2882507
876	442.8595395
877	442.4274068
878	441.9994842
879	441.5706093
880	441.1400993
881	440.7133299
882	440.2842849
883	439.8557244
884	439.4292436
885	439.0036816
886	438.5793548
887	438.1554663
888	437.7285424
889	437.3034934
890	436.8777059
891	436.4521333
892	436.0284781
893	435.6038596
894	435.1830069
895	434.7602964
896	434.3363128
897	433.9134504
898	433.4926088
899	433.073365
900	432.6519871
901	432.230267
902	431.8128598
903	431.3930264
904	430.9764789
905	430.5582289
906	430.1391017
907	429.7210009
908	429.3061621
909	428.8888873
910	428.4705919
911	428.0535557
912	427.637592
913	427.2216752
914	426.8058085
915	426.3914171
916	425.9770558
917	425.5660288
918	425.1520285
919	424.7393234
920	424.3295628
921	423.917127
922	423.5082549
923	423.0998084
924	422.6917376
925	422.2840893
926	421.8768631
927	421.4676894
928	421.0595087
929	420.6489769
930	420.2401719
931	419.8313345
932	419.4239769
933	419.0175458
934	418.6113306
935	418.2051513
936	417.8018494
937	417.3989633
938	416.994803
939	416.5907055
940	416.1857527
941	415.7814954
942	415.376832
943	414.975617
944	414.5747518
945	414.1754507
946	413.7726532
947	413.3741778
948	412.9728682
949	412.5730512
950	412.1757142
951	411.7756332
952	411.3759732
953	410.9799104
954	410.5816554
955	410.1838131
956	409.7853249
957	409.3908902
958	408.9968209
959	408.6000305
960	408.2019827
961	407.8059846
962	407.4103745
963	407.0183689
964	406.6246365
965	406.2304398
966	405.8396467
967	405.445338
968	405.0529162
969	404.6600055
970	404.2704298
971	403.8774887
972	403.4858143
973	403.0951489
974	402.7075635
975	402.3165769
976	401.9271361
977	401.5381005
978	401.1505061
979	400.7649172
980	400.3770372
981	399.9918624
982	399.603341
983	399.2156151
984	398.8293742
985	398.4420823
986	398.0563085
987	397.6722048
988	397.2901776
989	396.904974
990	396.5207659
991	396.1399197
992	395.7555753
993	395.3755154
994	394.9930279
995	394.6100108
996	394.2289441
997	393.8473671
998	393.4665933
999	393.086798
