iter	RMSE
605	43.939487
606	43.93837019
607	43.93757128
608	43.93698251
609	43.93634694
610	43.93597189
611	43.93551581
612	43.93523456
613	43.93282348
614	43.93237179
615	43.9314143
616	43.92988922
617	43.92693058
618	43.9262693
619	43.92504058
620	43.92413986
621	43.92391634
622	43.92319888
623	43.92240914
624	43.92211968
625	43.92162777
626	43.92035233
627	43.91833871
628	43.91614147
629	43.91425591
630	43.91204706
631	43.91139652
632	43.91038178
633	43.90994738
634	43.90965074
635	43.90924619
636	43.90851821
637	43.9081992
638	43.90652557
639	43.90605153
640	43.90504869
641	43.90437213
642	43.90292781
643	43.90257057
644	43.90145792
645	43.89846697
646	43.89782095
647	43.8969078
648	43.89573189
649	43.89383856
650	43.89272808
651	43.89249788
652	43.89230448
653	43.89117792
654	43.89099243
655	43.89021506
656	43.88847761
657	43.88785017
658	43.886025
659	43.88582623
660	43.88408981
661	43.88393947
662	43.88340245
663	43.88314564
664	43.88244597
665	43.88022757
666	43.87819624
667	43.87802341
668	43.87779093
669	43.8774489
670	43.87679662
671	43.8743214
672	43.87320313
673	43.8722554
674	43.87167292
675	43.86984218
676	43.86920633
677	43.86722352
678	43.86692071
679	43.86632964
680	43.86445501
681	43.86311457
682	43.86092268
683	43.85994037
684	43.85959142
685	43.85915555
686	43.85794694
687	43.85663072
688	43.85555162
689	43.85511211
690	43.85459055
691	43.85444423
692	43.85396813
693	43.85382979
694	43.8536108
695	43.8518503
696	43.85134584
697	43.85048819
698	43.85015569
699	43.8490166
700	43.84874965
701	43.84722531
702	43.8466404
703	43.84664005
704	43.84644415
705	43.84611802
706	43.84442598
707	43.84391911
708	43.84150488
709	43.83982614
710	43.8389182
711	43.83850122
712	43.83811227
713	43.837169
714	43.83702117
715	43.83642459
716	43.83615824
717	43.83557504
718	43.83425962
719	43.8341215
720	43.83380433
721	43.83306436
722	43.83215491
723	43.83199978
724	43.83074432
725	43.83044416
726	43.82996014
727	43.82850377
728	43.82849525
729	43.82805053
730	43.82651614
731	43.82580688
732	43.82544929
733	43.8252294
734	43.82495002
735	43.82393871
736	43.82237275
737	43.82183825
738	43.82041376
739	43.81972966
740	43.81950843
741	43.81897549
742	43.81874257
743	43.81859498
744	43.81809094
745	43.81796479
746	43.81708593
747	43.81454693
748	43.81425133
749	43.81387756
750	43.81261901
751	43.81223387
752	43.81115839
753	43.81057389
754	43.81032777
755	43.80877422
756	43.808213
757	43.80710453
758	43.80698052
759	43.80659758
760	43.80638004
761	43.8062097
762	43.80547863
763	43.80488912
764	43.80488181
765	43.80401531
766	43.80371334
767	43.80272812
768	43.80259514
769	43.80237381
770	43.80197659
771	43.80107769
772	43.80023679
773	43.7998374
774	43.79910724
775	43.79832819
776	43.7981108
777	43.79783802
778	43.79697753
779	43.79677179
780	43.79617958
781	43.79572317
782	43.79511357
783	43.79448007
784	43.79399526
785	43.79320729
786	43.7923845
787	43.79237321
788	43.79223859
789	43.79206237
790	43.79178113
791	43.79086011
792	43.79028285
793	43.79002149
794	43.78947506
795	43.78944834
796	43.78933621
797	43.78905545
798	43.78880508
799	43.78804597
800	43.78679374
801	43.78549499
802	43.78506796
803	43.7848921
804	43.78442634
805	43.78371188
806	43.7830567
807	43.78236755
808	43.78189518
809	43.78180896
810	43.78097228
811	43.77858632
812	43.77848249
813	43.77813647
814	43.77758014
815	43.77680103
816	43.77619388
817	43.77611122
818	43.77583064
819	43.77583012
820	43.77552869
821	43.7754779
822	43.77520674
823	43.77506554
824	43.77492117
825	43.77458282
826	43.77321829
827	43.77301659
828	43.77284208
829	43.77251617
830	43.77049866
831	43.77020784
832	43.77007298
833	43.76877141
834	43.76862846
835	43.76816977
836	43.76755746
837	43.76733114
838	43.76664582
839	43.76616402
840	43.76578361
841	43.76540106
842	43.76499223
843	43.76464135
844	43.76459477
845	43.76441587
846	43.76410824
847	43.7627617
848	43.76237068
849	43.76212268
850	43.76207115
851	43.76132505
852	43.76055879
853	43.75935856
854	43.75908402
855	43.75888085
856	43.75787789
857	43.75752871
858	43.75706877
859	43.7569882
860	43.756781
861	43.75650441
862	43.75631532
863	43.75623993
864	43.75596269
865	43.75596269
866	43.75402061
867	43.75353569
868	43.753256
869	43.75277863
870	43.75208166
871	43.75198962
872	43.75188162
873	43.75180547
874	43.75122354
875	43.75107345
876	43.75074017
877	43.75063798
878	43.75026096
879	43.75018653
880	43.74975195
881	43.74948405
882	43.74936366
883	43.74922733
884	43.74922286
885	43.74910648
886	43.74874164
887	43.74845049
888	43.74839213
889	43.74782791
890	43.74749407
891	43.74742011
892	43.74695745
893	43.7467331
894	43.74557963
895	43.74540404
896	43.74534347
897	43.74519976
898	43.7451078
899	43.74480873
900	43.7444202
901	43.74420084
902	43.74376264
903	43.74306205
904	43.7427158
905	43.74088843
906	43.74034765
907	43.73985694
908	43.73927885
909	43.73895095
910	43.73868674
911	43.73856484
912	43.73847695
913	43.73841441
914	43.73819032
915	43.73780491
916	43.73767982
917	43.73733866
918	43.73692706
919	43.73642461
920	43.73600173
921	43.7359517
922	43.73571571
923	43.73545027
924	43.73479715
925	43.73470304
926	43.73395985
927	43.73313333
928	43.73295901
929	43.73274725
930	43.73260898
931	43.73255443
932	43.73184459
933	43.73118486
934	43.73102315
935	43.73034424
936	43.73018233
937	43.7299732
938	43.72994679
939	43.72937975
940	43.72919822
941	43.72820655
942	43.72784467
943	43.72754503
944	43.72715061
945	43.72616404
946	43.725478
947	43.72540598
948	43.72522815
949	43.72512751
950	43.72488197
951	43.72468195
952	43.7241638
953	43.72379863
954	43.72379862
955	43.72366904
956	43.72357054
957	43.7234257
958	43.72319279
959	43.72277314
960	43.72227062
961	43.72205601
962	43.72189517
963	43.72182685
964	43.72137646
965	43.72041234
966	43.71923788
967	43.71904796
968	43.71873687
969	43.71855174
970	43.71847761
971	43.71822097
972	43.71812595
973	43.71805774
974	43.71801002
975	43.717626
976	43.71753653
977	43.71676323
978	43.71622578
979	43.71619401
980	43.71597471
981	43.7156032
982	43.7151963
983	43.71505711
984	43.71494142
985	43.71407158
986	43.71333413
987	43.71302998
988	43.71298531
989	43.7125181
990	43.71236497
991	43.71218472
992	43.71177941
993	43.71166763
994	43.71107098
995	43.71095625
996	43.7106278
997	43.71028448
998	43.7101083
999	43.7099019
